477339000004060519;Meeting;2023-01-31 15:49:02 +0100 CET
477339000004060619;Registered (paid);2023-07-20 09:58:16 +0200 CEST
477339000004060619;Waiting List;2023-06-13 15:27:04 +0200 CEST
477339000004060619;Contract sent;2023-05-05 15:29:43 +0200 CEST
477339000004060619;Answer yes sent;2023-04-06 17:10:37 +0200 CEST
477339000004060619;Interview done;2023-04-05 14:21:30 +0200 CEST
477339000004060619;Gamed passed;2023-03-30 08:37:41 +0200 CEST
477339000004060619;Meeting scheduled;2023-03-25 11:16:53 +0100 CET
477339000004060619;Gamed passed;2023-02-07 08:34:37 +0100 CET
477339000004060619;Meeting;2023-02-06 14:56:36 +0100 CET
477339000004060619;Meeting scheduled;2023-01-31 16:14:32 +0100 CET
477339000004060720;Prospect;2023-01-31 16:40:32 +0100 CET
477339000004060749;Prospect;2023-01-31 16:42:39 +0100 CET
477339000004060766;Meeting;2023-01-31 16:44:00 +0100 CET
477339000004060791;Prospect;2023-01-31 16:46:19 +0100 CET
477339000004060807;Prospect;2023-01-31 16:47:19 +0100 CET
477339000004060818;Prospect;2023-01-31 16:48:00 +0100 CET
477339000004060829;Prospect;2023-01-31 16:48:35 +0100 CET
477339000004060840;Prospect;2023-01-31 16:49:00 +0100 CET
477339000004060863;Meeting;2023-01-31 16:50:28 +0100 CET
477339000004060886;Interaction;2023-01-31 16:53:49 +0100 CET
477339000004060897;Interaction;2023-01-31 16:54:20 +0100 CET
477339000004060908;Interaction;2023-01-31 16:55:17 +0100 CET
477339000004063001;Rejected;2023-02-20 13:48:15 +0100 CET
477339000004063001;Meeting scheduled;2023-02-01 09:04:10 +0100 CET
477339000004063012;Rejected;2023-02-11 09:35:35 +0100 CET
477339000004063012;Meeting scheduled;2023-02-01 09:05:07 +0100 CET
477339000004063023;Interaction;2023-03-21 12:09:44 +0100 CET
477339000004063023;Meeting scheduled;2023-02-01 09:05:36 +0100 CET
477339000004063034;Registered (paid);2023-06-13 11:12:19 +0200 CEST
477339000004063034;Waiting List;2023-05-02 17:26:09 +0200 CEST
477339000004063034;Contract sent;2023-03-20 09:46:45 +0100 CET
477339000004063034;Interview done;2023-03-02 16:55:16 +0100 CET
477339000004063034;Answer yes sent;2023-03-02 17:13:05 +0100 CET
477339000004063034;Interview scheduled;2023-02-17 17:18:58 +0100 CET
477339000004063034;Meeting;2023-02-11 18:10:21 +0100 CET
477339000004063034;Meeting scheduled;2023-02-01 09:06:13 +0100 CET
477339000004063045;Lost;2023-04-28 14:29:04 +0200 CEST
477339000004063045;Prospect;2023-04-27 12:33:40 +0200 CEST
477339000004063045;Meeting scheduled;2023-02-01 09:06:40 +0100 CET
477339000004063056;Gamed passed;2023-03-11 17:59:36 +0100 CET
477339000004063056;Meeting scheduled;2023-02-01 09:07:36 +0100 CET
477339000004063069;Rejected;2023-02-11 17:06:06 +0100 CET
477339000004063069;Meeting scheduled;2023-02-01 09:08:14 +0100 CET
477339000004063115;Lost;2023-02-09 15:03:54 +0100 CET
477339000004063115;Meeting;2023-02-01 09:12:24 +0100 CET
477339000004063126;Lost;2023-02-01 09:12:58 +0100 CET
477339000004063150;Waiting List;2023-03-24 14:13:26 +0100 CET
477339000004063150;Answer yes sent;2023-02-02 16:32:33 +0100 CET
477339000004063150;Interview done;2023-02-01 11:53:10 +0100 CET
477339000004063150;Interview passed (obsolete);2023-02-01 11:53:01 +0100 CET
477339000004063150;Interview scheduled;2023-02-01 09:15:51 +0100 CET
477339000004063150;Meeting scheduled;2023-02-01 09:15:41 +0100 CET
477339000004063167;Lost;2023-05-15 14:05:05 +0200 CEST
477339000004063167;Contract sent;2023-02-16 17:40:41 +0100 CET
477339000004063167;Answer yes sent;2023-02-02 16:32:35 +0100 CET
477339000004063167;Interview done;2023-02-01 16:37:07 +0100 CET
477339000004063167;Interview scheduled;2023-02-01 09:16:31 +0100 CET
477339000004063184;Prospect;2023-02-01 09:34:46 +0100 CET
477339000004063195;Lost;2023-05-11 17:46:44 +0200 CEST
477339000004063195;Interaction;2023-02-09 09:51:41 +0100 CET
477339000004063195;Prospect;2023-02-01 09:39:00 +0100 CET
477339000004063209;Prospect;2023-02-01 09:40:30 +0100 CET
477339000004063220;Lost;2023-02-15 13:47:24 +0100 CET
477339000004063220;Prospect;2023-02-01 09:41:00 +0100 CET
477339000004063234;Rejected;2023-02-01 09:42:47 +0100 CET
477339000004063245;Rejected;2023-02-01 09:44:16 +0100 CET
477339000004063259;Prospect;2023-02-01 09:44:56 +0100 CET
477339000004063270;Prospect;2023-02-01 09:45:22 +0100 CET
477339000004063281;Prospect;2023-02-01 09:45:46 +0100 CET
477339000004063292;Lost;2023-02-23 14:07:32 +0100 CET
477339000004063292;Prospect;2023-02-01 09:46:30 +0100 CET
477339000004063303;Prospect;2023-02-01 09:47:03 +0100 CET
477339000004063314;Lost;2023-02-21 09:59:47 +0100 CET
477339000004063314;Prospect;2023-02-01 09:47:55 +0100 CET
477339000004063336;Interaction;2023-02-16 11:59:52 +0100 CET
477339000004063336;Prospect;2023-02-01 09:52:18 +0100 CET
477339000004063358;Lost;2023-02-16 11:35:49 +0100 CET
477339000004063358;Prospect;2023-02-01 09:53:57 +0100 CET
477339000004063369;Prospect;2023-02-01 09:55:58 +0100 CET
477339000004063380;Prospect;2023-02-01 09:56:50 +0100 CET
477339000004063391;Interaction;2023-03-02 15:14:12 +0100 CET
477339000004063391;Prospect;2023-02-01 09:57:20 +0100 CET
477339000004063402;Prospect;2023-02-01 09:58:17 +0100 CET
477339000004063416;Prospect;2023-02-01 09:58:51 +0100 CET
477339000004063447;Prospect;2023-02-01 10:01:09 +0100 CET
477339000004063458;Prospect;2023-02-01 10:01:30 +0100 CET
477339000004063469;Prospect;2023-02-01 10:02:03 +0100 CET
477339000004063480;Lost;2023-02-23 14:23:10 +0100 CET
477339000004063480;Prospect;2023-02-01 10:02:32 +0100 CET
477339000004063491;Prospect;2023-02-01 10:03:07 +0100 CET
477339000004063502;Prospect;2023-02-01 10:03:41 +0100 CET
477339000004063513;Prospect;2023-02-01 10:04:09 +0100 CET
477339000004063524;Rejected;2023-02-01 10:05:19 +0100 CET
477339000004063538;Prospect;2023-02-01 10:06:18 +0100 CET
477339000004063549;Prospect;2023-02-01 10:06:55 +0100 CET
477339000004063560;Prospect;2023-02-01 10:07:26 +0100 CET
477339000004063571;Lost;2023-03-13 16:32:34 +0100 CET
477339000004063571;Prospect;2023-02-01 10:07:54 +0100 CET
477339000004063582;Rejected;2023-02-01 10:08:54 +0100 CET
477339000004063596;Prospect;2023-02-01 10:09:38 +0100 CET
477339000004063607;Prospect;2023-02-01 10:11:28 +0100 CET
477339000004063618;Prospect;2023-02-01 10:12:11 +0100 CET
477339000004063629;Prospect;2023-02-01 10:13:16 +0100 CET
477339000004063640;Rejected;2023-02-01 10:14:16 +0100 CET
477339000004063654;Lost;2023-07-20 14:00:02 +0200 CEST
477339000004063654;Interaction;2023-02-01 10:15:27 +0100 CET
477339000004063665;Lost;2023-02-16 10:17:43 +0100 CET
477339000004063665;Prospect;2023-02-01 10:15:59 +0100 CET
477339000004063702;Lost;2023-02-16 09:33:46 +0100 CET
477339000004063702;Prospect;2023-02-01 10:18:26 +0100 CET
477339000004063713;Prospect;2023-02-01 10:19:09 +0100 CET
477339000004063724;Prospect;2023-02-01 10:20:28 +0100 CET
477339000004063724;Interaction;2023-02-01 10:20:07 +0100 CET
477339000004063741;Prospect;2023-02-01 10:21:00 +0100 CET
477339000004063752;Interaction;2023-03-13 16:55:25 +0100 CET
477339000004063752;Prospect;2023-02-01 10:22:10 +0100 CET
477339000004063763;Prospect;2023-02-01 10:22:54 +0100 CET
477339000004063774;Prospect;2023-02-01 10:23:26 +0100 CET
477339000004063785;Prospect;2023-02-01 10:24:05 +0100 CET
477339000004063796;Prospect;2023-02-01 10:24:38 +0100 CET
477339000004063807;Prospect;2023-02-01 10:25:06 +0100 CET
477339000004063821;Rejected;2023-02-01 10:26:06 +0100 CET
477339000004063832;Lost;2023-02-16 09:19:36 +0100 CET
477339000004063832;Prospect;2023-02-01 10:26:54 +0100 CET
477339000004063843;Prospect;2023-02-01 10:27:18 +0100 CET
477339000004063854;Prospect;2023-02-01 10:27:44 +0100 CET
477339000004063868;Prospect;2023-02-01 10:28:35 +0100 CET
477339000004063879;Interaction;2023-02-06 10:36:39 +0100 CET
477339000004063879;Prospect;2023-02-01 10:29:22 +0100 CET
477339000004063890;Prospect;2023-02-01 10:29:50 +0100 CET
477339000004063901;Prospect;2023-02-01 10:30:28 +0100 CET
477339000004063912;Prospect;2023-02-01 10:30:55 +0100 CET
477339000004063923;Prospect;2023-02-01 10:31:21 +0100 CET
477339000004063934;Prospect;2023-02-01 10:31:50 +0100 CET
477339000004063945;Prospect;2023-02-01 10:32:21 +0100 CET
477339000004063956;Prospect;2023-02-01 10:32:45 +0100 CET
477339000004063970;Prospect;2023-02-01 10:33:19 +0100 CET
477339000004063981;Prospect;2023-02-01 10:34:16 +0100 CET
477339000004063992;Prospect;2023-02-01 10:35:01 +0100 CET
477339000004064003;Prospect;2023-02-01 10:35:42 +0100 CET
477339000004064014;Lost;2023-02-09 15:17:58 +0100 CET
477339000004064014;Prospect;2023-02-01 10:36:24 +0100 CET
477339000004064025;Prospect;2023-02-01 10:36:56 +0100 CET
477339000004064036;Prospect;2023-02-01 10:37:25 +0100 CET
477339000004064047;Prospect;2023-02-01 10:39:52 +0100 CET
477339000004064058;Prospect;2023-02-01 10:40:24 +0100 CET
477339000004064069;Prospect;2023-02-01 10:41:07 +0100 CET
477339000004064080;Prospect;2023-02-01 10:42:03 +0100 CET
477339000004064091;Prospect;2023-02-01 10:46:26 +0100 CET
477339000004064102;Prospect;2023-02-01 10:47:21 +0100 CET
477339000004064113;Prospect;2023-02-01 10:47:54 +0100 CET
477339000004064140;Prospect;2023-02-01 10:49:28 +0100 CET
477339000004064151;Prospect;2023-02-01 10:50:00 +0100 CET
477339000004064162;Rejected;2023-02-01 11:11:32 +0100 CET
477339000004064162;Prospect;2023-02-01 10:50:45 +0100 CET
477339000004064173;Rejected;2023-02-01 11:07:17 +0100 CET
477339000004064196;Prospect;2023-02-01 11:15:48 +0100 CET
477339000004064207;Prospect;2023-02-01 11:16:17 +0100 CET
477339000004064218;Prospect;2023-02-01 11:16:48 +0100 CET
477339000004064229;Prospect;2023-02-01 11:17:19 +0100 CET
477339000004064243;Rejected;2023-02-01 11:18:07 +0100 CET
477339000004064257;Prospect;2023-02-01 11:18:53 +0100 CET
477339000004064268;Lost;2023-02-13 16:42:58 +0100 CET
477339000004064268;Prospect;2023-02-01 11:19:23 +0100 CET
477339000004064279;Prospect;2023-02-01 11:19:54 +0100 CET
477339000004064290;Prospect;2023-02-01 11:20:57 +0100 CET
477339000004064301;Prospect;2023-02-01 11:21:23 +0100 CET
477339000004064312;Prospect;2023-02-01 11:22:03 +0100 CET
477339000004064323;Interaction;2023-02-01 11:22:40 +0100 CET
477339000004064334;Prospect;2023-02-01 11:23:06 +0100 CET
477339000004064345;Lost;2023-02-06 14:26:29 +0100 CET
477339000004064345;Interaction;2023-02-01 11:23:46 +0100 CET
477339000004064356;Rejected;2023-02-01 11:24:27 +0100 CET
477339000004064370;Prospect;2023-02-01 11:25:06 +0100 CET
477339000004064381;Rejected;2023-02-01 11:25:41 +0100 CET
477339000004064395;Prospect;2023-02-01 11:27:00 +0100 CET
477339000004064406;Prospect;2023-02-01 12:02:45 +0100 CET
477339000004064434;Prospect;2023-02-01 12:04:24 +0100 CET
477339000004064445;Prospect;2023-02-01 12:04:50 +0100 CET
477339000004064456;Lost;2023-03-06 12:23:04 +0100 CET
477339000004064456;Prospect;2023-02-01 12:05:22 +0100 CET
477339000004064467;Prospect;2023-02-01 12:05:46 +0100 CET
477339000004064478;Prospect;2023-02-01 12:06:21 +0100 CET
477339000004064489;Prospect;2023-02-01 12:07:45 +0100 CET
477339000004064500;Rejected;2023-02-01 12:08:36 +0100 CET
477339000004064514;Prospect;2023-02-01 12:09:23 +0100 CET
477339000004064525;Prospect;2023-02-01 12:09:49 +0100 CET
477339000004064536;Prospect;2023-02-01 12:10:15 +0100 CET
477339000004064547;Prospect;2023-02-01 12:11:02 +0100 CET
477339000004064558;Prospect;2023-02-01 12:11:31 +0100 CET
477339000004064569;Prospect;2023-02-01 12:12:25 +0100 CET
477339000004064580;Prospect;2023-02-01 12:12:56 +0100 CET
477339000004064591;Rejected;2023-02-01 12:13:49 +0100 CET
477339000004064605;Rejected;2023-02-01 12:15:28 +0100 CET
477339000004064605;Prospect;2023-02-01 12:15:08 +0100 CET
477339000004064625;Prospect;2023-02-01 12:16:27 +0100 CET
477339000004064636;Prospect;2023-02-01 12:16:58 +0100 CET
477339000004064647;Prospect;2023-02-01 12:17:27 +0100 CET
477339000004064658;Prospect;2023-02-01 12:18:02 +0100 CET
477339000004064669;Prospect;2023-02-01 12:19:33 +0100 CET
477339000004064684;Interaction;2023-02-01 12:21:34 +0100 CET
477339000004064695;Prospect;2023-02-01 12:22:02 +0100 CET
477339000004064706;Prospect;2023-02-01 12:22:42 +0100 CET
477339000004064717;Prospect;2023-02-01 12:23:25 +0100 CET
477339000004064728;Prospect;2023-02-01 12:23:54 +0100 CET
477339000004064739;Prospect;2023-02-01 12:24:21 +0100 CET
477339000004064750;Prospect;2023-02-01 12:24:50 +0100 CET
477339000004064764;Prospect;2023-02-01 12:27:33 +0100 CET
477339000004064775;Prospect;2023-02-01 12:28:06 +0100 CET
477339000004064786;Lost;2023-03-16 14:04:42 +0100 CET
477339000004064786;Prospect;2023-02-01 12:28:31 +0100 CET
477339000004064797;Prospect;2023-02-01 12:29:07 +0100 CET
477339000004064808;Prospect;2023-02-01 12:29:41 +0100 CET
477339000004064819;Rejected;2023-02-01 12:31:01 +0100 CET
477339000004064837;Rejected;2023-02-01 13:53:12 +0100 CET
477339000004064851;Prospect;2023-02-01 13:53:59 +0100 CET
477339000004064862;Rejected;2023-02-01 13:54:57 +0100 CET
477339000004064876;Prospect;2023-02-01 13:55:42 +0100 CET
477339000004064887;Prospect;2023-02-01 13:56:15 +0100 CET
477339000004064898;Prospect;2023-02-01 13:56:55 +0100 CET
477339000004064909;Prospect;2023-02-01 13:57:35 +0100 CET
477339000004064923;Prospect;2023-02-01 13:58:33 +0100 CET
477339000004064934;Lost;2023-03-06 11:22:12 +0100 CET
477339000004064934;Prospect;2023-02-01 13:59:11 +0100 CET
477339000004064945;Prospect;2023-02-01 13:59:43 +0100 CET
477339000004064956;Rejected;2023-02-01 14:00:55 +0100 CET
477339000004064970;Prospect;2023-02-01 14:02:13 +0100 CET
477339000004064981;Rejected;2023-02-01 14:03:01 +0100 CET
477339000004064998;Lost;2023-05-17 16:04:47 +0200 CEST
477339000004064998;Interaction;2023-02-01 14:04:17 +0100 CET
477339000004066009;Prospect;2023-02-01 14:04:46 +0100 CET
477339000004066020;Lost;2023-02-13 16:36:40 +0100 CET
477339000004066020;Prospect;2023-02-01 14:05:19 +0100 CET
477339000004066031;Lost;2023-02-16 15:34:10 +0100 CET
477339000004066031;Prospect;2023-02-01 14:05:49 +0100 CET
477339000004066042;Prospect;2023-02-01 14:06:26 +0100 CET
477339000004066053;Prospect;2023-02-01 14:07:01 +0100 CET
477339000004066064;Interaction;2023-02-21 13:22:28 +0100 CET
477339000004066064;Prospect;2023-02-01 14:07:32 +0100 CET
477339000004066075;Prospect;2023-02-01 14:08:02 +0100 CET
477339000004066086;Lost;2023-02-16 15:47:24 +0100 CET
477339000004066086;Prospect;2023-02-01 14:08:33 +0100 CET
477339000004066097;Lost;2023-02-16 16:52:02 +0100 CET
477339000004066097;Prospect;2023-02-01 14:09:02 +0100 CET
477339000004066108;Prospect;2023-02-01 14:09:30 +0100 CET
477339000004066119;Prospect;2023-02-01 14:09:59 +0100 CET
477339000004066130;Prospect;2023-02-01 14:10:39 +0100 CET
477339000004066141;Prospect;2023-02-01 14:12:14 +0100 CET
477339000004066152;Interaction;2023-02-01 14:13:17 +0100 CET
477339000004066163;Lost;2023-02-06 16:54:12 +0100 CET
477339000004066163;Prospect;2023-02-01 14:13:57 +0100 CET
477339000004066174;Prospect;2023-02-01 14:14:35 +0100 CET
477339000004066185;Prospect;2023-02-01 14:15:07 +0100 CET
477339000004066196;Prospect;2023-02-01 14:16:18 +0100 CET
477339000004066207;Lost;2023-05-17 15:54:48 +0200 CEST
477339000004066207;Gamed passed;2023-02-13 09:46:16 +0100 CET
477339000004066207;Interview scheduled;2023-02-06 16:09:35 +0100 CET
477339000004066207;Prospect;2023-02-01 14:16:53 +0100 CET
477339000004066218;Prospect;2023-02-01 14:17:29 +0100 CET
477339000004066229;Prospect;2023-02-01 14:17:58 +0100 CET
477339000004066240;Prospect;2023-02-01 14:18:59 +0100 CET
477339000004066251;Prospect;2023-02-01 14:19:30 +0100 CET
477339000004066262;Prospect;2023-02-01 14:20:14 +0100 CET
477339000004066273;Rejected;2023-02-01 14:21:10 +0100 CET
477339000004066287;Rejected;2023-02-01 14:22:45 +0100 CET
477339000004066301;Prospect;2023-02-01 14:23:33 +0100 CET
477339000004066312;Prospect;2023-02-01 14:24:01 +0100 CET
477339000004066343;Lost;2023-02-07 11:42:17 +0100 CET
477339000004066343;Prospect;2023-02-01 14:27:27 +0100 CET
477339000004066354;Prospect;2023-02-01 14:28:52 +0100 CET
477339000004066365;Rejected;2023-02-01 14:30:21 +0100 CET
477339000004066379;Prospect;2023-02-01 14:31:13 +0100 CET
477339000004066390;Prospect;2023-02-01 14:31:36 +0100 CET
477339000004066401;Prospect;2023-02-01 14:32:13 +0100 CET
477339000004066412;Rejected;2023-02-01 14:33:05 +0100 CET
477339000004066426;Prospect;2023-02-01 14:34:16 +0100 CET
477339000004074001;Prospect;2023-02-01 17:04:05 +0100 CET
477339000004077024;Prospect;2023-02-02 11:17:48 +0100 CET
477339000004079244;Lost;2023-03-09 16:54:22 +0100 CET
477339000004079244;Prospect;2023-02-02 00:04:01 +0100 CET
477339000004082298;Lost;2023-02-23 14:26:11 +0100 CET
477339000004082298;Prospect;2023-02-02 02:04:02 +0100 CET
477339000004100003;Prospect;2023-02-02 08:37:16 +0100 CET
477339000004100003;Potential (obsolete);2023-02-02 08:37:07 +0100 CET
477339000004100020;Prospect;2023-02-02 08:39:03 +0100 CET
477339000004100031;Prospect;2023-02-02 08:39:49 +0100 CET
477339000004100042;Prospect;2023-02-02 08:40:21 +0100 CET
477339000004100053;Prospect;2023-02-02 08:40:49 +0100 CET
477339000004100064;Prospect;2023-02-02 08:41:20 +0100 CET
477339000004100075;Rejected;2023-02-02 08:42:25 +0100 CET
477339000004100089;Prospect;2023-02-02 08:43:34 +0100 CET
477339000004100100;Prospect;2023-02-02 08:44:22 +0100 CET
477339000004100111;Prospect;2023-02-02 08:44:50 +0100 CET
477339000004100122;Prospect;2023-02-02 08:47:33 +0100 CET
477339000004100133;Prospect;2023-02-02 08:47:56 +0100 CET
477339000004100144;Prospect;2023-02-02 08:48:35 +0100 CET
477339000004100155;Prospect;2023-02-02 08:49:00 +0100 CET
477339000004100166;Prospect;2023-02-02 08:49:29 +0100 CET
477339000004100177;Rejected;2023-02-02 08:50:14 +0100 CET
477339000004100191;Prospect;2023-02-02 08:50:57 +0100 CET
477339000004100202;Prospect;2023-02-02 08:51:25 +0100 CET
477339000004100213;Prospect;2023-02-02 08:51:49 +0100 CET
477339000004100224;Prospect;2023-02-02 08:52:15 +0100 CET
477339000004100235;Prospect;2023-02-02 08:52:48 +0100 CET
477339000004100246;Prospect;2023-02-02 08:53:22 +0100 CET
477339000004100257;Prospect;2023-02-02 08:53:50 +0100 CET
477339000004100268;Prospect;2023-02-02 08:54:15 +0100 CET
477339000004100279;Interaction;2023-02-02 08:55:48 +0100 CET
477339000004100301;Prospect;2023-02-02 08:57:17 +0100 CET
477339000004100312;Lost;2023-06-20 15:08:19 +0200 CEST
477339000004100312;Interaction;2023-02-02 08:57:45 +0100 CET
477339000004100323;Prospect;2023-02-02 08:58:12 +0100 CET
477339000004100334;Prospect;2023-02-02 08:58:37 +0100 CET
477339000004100345;Prospect;2023-02-02 08:59:06 +0100 CET
477339000004100356;Prospect;2023-02-02 08:59:29 +0100 CET
477339000004100367;Prospect;2023-02-02 09:00:01 +0100 CET
477339000004100378;Rejected;2023-02-02 09:01:19 +0100 CET
477339000004100392;Prospect;2023-02-02 09:01:51 +0100 CET
477339000004100403;Prospect;2023-02-02 09:02:19 +0100 CET
477339000004100417;Rejected;2023-02-02 09:38:37 +0100 CET
477339000004100431;Prospect;2023-02-02 09:39:11 +0100 CET
477339000004100442;Prospect;2023-02-02 09:39:37 +0100 CET
477339000004100453;Prospect;2023-02-02 09:40:04 +0100 CET
477339000004100464;Prospect;2023-02-02 09:40:32 +0100 CET
477339000004100475;Prospect;2023-02-02 09:40:54 +0100 CET
477339000004100489;Prospect;2023-02-02 09:41:59 +0100 CET
477339000004100500;Prospect;2023-02-02 09:42:28 +0100 CET
477339000004100511;Prospect;2023-02-02 09:42:53 +0100 CET
477339000004100522;Prospect;2023-02-02 09:43:12 +0100 CET
477339000004100533;Prospect;2023-02-02 09:43:35 +0100 CET
477339000004100544;Prospect;2023-02-02 09:44:03 +0100 CET
477339000004100555;Prospect;2023-02-02 09:44:26 +0100 CET
477339000004100566;Prospect;2023-02-02 09:44:50 +0100 CET
477339000004100577;Prospect;2023-02-02 09:45:16 +0100 CET
477339000004100588;Prospect;2023-02-02 09:45:39 +0100 CET
477339000004100599;Lost;2023-02-02 09:47:21 +0100 CET
477339000004100613;Prospect;2023-02-02 09:48:29 +0100 CET
477339000004100624;Prospect;2023-02-02 09:49:00 +0100 CET
477339000004100638;Rejected;2023-02-02 09:49:53 +0100 CET
477339000004100649;Prospect;2023-02-02 09:50:19 +0100 CET
477339000004100660;Prospect;2023-02-02 09:50:40 +0100 CET
477339000004100671;Prospect;2023-02-02 09:51:01 +0100 CET
477339000004100682;Lost;2023-02-16 11:25:23 +0100 CET
477339000004100682;Interaction;2023-02-02 09:51:34 +0100 CET
477339000004100693;Prospect;2023-02-02 09:52:04 +0100 CET
477339000004100704;Prospect;2023-02-02 09:52:26 +0100 CET
477339000004100715;Prospect;2023-02-02 09:52:50 +0100 CET
477339000004100737;Interaction;2023-02-08 13:38:29 +0100 CET
477339000004100737;Prospect;2023-02-02 09:53:55 +0100 CET
477339000004100748;Prospect;2023-02-02 09:54:16 +0100 CET
477339000004100772;Prospect;2023-02-02 09:55:17 +0100 CET
477339000004100783;Rejected;2023-02-02 09:56:55 +0100 CET
477339000004100797;Lost;2023-02-08 12:12:48 +0100 CET
477339000004100797;Prospect;2023-02-02 09:58:07 +0100 CET
477339000004100808;Lost;2023-02-02 09:58:48 +0100 CET
477339000004100822;Rejected;2023-02-02 09:59:32 +0100 CET
477339000004100836;Prospect;2023-02-02 10:00:20 +0100 CET
477339000004100847;Prospect;2023-02-02 10:00:41 +0100 CET
477339000004100858;Prospect;2023-02-02 10:01:01 +0100 CET
477339000004100869;Prospect;2023-02-02 10:01:27 +0100 CET
477339000004100880;Rejected;2023-02-02 10:01:53 +0100 CET
477339000004100894;Prospect;2023-02-02 10:02:46 +0100 CET
477339000004100908;Rejected;2023-02-02 10:03:45 +0100 CET
477339000004100922;Rejected;2023-02-02 10:04:50 +0100 CET
477339000004100933;Prospect;2023-02-02 10:06:21 +0100 CET
477339000004100944;Rejected;2023-02-02 10:06:45 +0100 CET
477339000004100958;Prospect;2023-02-02 10:07:12 +0100 CET
477339000004100969;Prospect;2023-02-02 10:07:34 +0100 CET
477339000004100991;Prospect;2023-02-02 10:08:21 +0100 CET
477339000004104002;Prospect;2023-02-02 10:08:42 +0100 CET
477339000004104013;Prospect;2023-02-02 10:09:40 +0100 CET
477339000004104195;Lost;2023-02-09 16:04:15 +0100 CET
477339000004104195;Meeting;2023-02-02 15:46:24 +0100 CET
477339000004104211;Meeting;2023-02-24 09:44:22 +0100 CET
477339000004104211;Meeting scheduled;2023-02-02 15:54:09 +0100 CET
477339000004104235;Interaction;2023-02-02 15:57:00 +0100 CET
477339000004111206;Prospect;2023-02-02 23:04:04 +0100 CET
477339000004116208;Lost;2023-02-15 14:04:01 +0100 CET
477339000004116208;Prospect;2023-02-03 13:04:02 +0100 CET
477339000004117004;Prospect;2023-02-02 22:08:15 +0100 CET
477339000004123083;Lost;2023-06-06 16:03:52 +0200 CEST
477339000004123083;Interaction;2023-03-17 14:14:30 +0100 CET
477339000004123083;Prospect;2023-02-02 19:04:01 +0100 CET
477339000004128093;Prospect;2023-02-03 15:11:35 +0100 CET
477339000004134083;Gamed passed;2023-03-17 14:25:40 +0100 CET
477339000004134083;Interaction;2023-02-15 09:47:38 +0100 CET
477339000004134083;Prospect;2023-02-03 14:38:07 +0100 CET
477339000004135002;Prospect;2023-02-02 18:46:45 +0100 CET
477339000004152107;Prospect;2023-02-03 15:04:03 +0100 CET
477339000004158116;Prospect;2023-02-04 00:04:07 +0100 CET
477339000004160409;Prospect;2023-02-04 23:04:04 +0100 CET
477339000004161413;Prospect;2023-02-05 06:04:05 +0100 CET
477339000004163423;Lost;2023-04-03 16:44:23 +0200 CEST
477339000004163423;Contract sent;2023-02-10 08:22:02 +0100 CET
477339000004163423;Answer yes sent;2023-02-08 17:51:34 +0100 CET
477339000004163423;Interview done;2023-02-08 17:38:41 +0100 CET
477339000004163423;Interview scheduled;2023-02-06 11:14:24 +0100 CET
477339000004163423;Prospect;2023-02-04 19:04:03 +0100 CET
477339000004165404;Prospect;2023-02-04 23:04:03 +0100 CET
477339000004165648;Prospect;2023-02-05 15:04:02 +0100 CET
477339000004166045;Prospect;2023-02-05 12:06:32 +0100 CET
477339000004166060;Prospect;2023-02-05 12:50:26 +0100 CET
477339000004166075;Rejected;2023-02-24 15:13:38 +0100 CET
477339000004166075;Interview scheduled;2023-02-14 15:55:33 +0100 CET
477339000004166075;Prospect;2023-02-05 12:58:42 +0100 CET
477339000004170059;Prospect;2023-02-05 20:14:57 +0100 CET
477339000004171019;Prospect;2023-02-04 15:59:15 +0100 CET
477339000004172009;Prospect;2023-02-04 10:43:00 +0100 CET
477339000004173002;Prospect;2023-02-03 22:03:46 +0100 CET
477339000004173050;Prospect;2023-02-07 10:27:29 +0100 CET
477339000004176032;Prospect;2023-02-04 16:07:51 +0100 CET
477339000004177006;Prospect;2023-02-04 12:22:10 +0100 CET
477339000004177065;Prospect;2023-02-05 14:40:52 +0100 CET
477339000004179007;Prospect;2023-02-04 15:19:55 +0100 CET
477339000004180013;Prospect;2023-02-04 11:24:15 +0100 CET
477339000004180083;Prospect;2023-02-05 17:46:29 +0100 CET
477339000004181028;Lost;2023-02-14 15:40:00 +0100 CET
477339000004181028;Prospect;2023-02-05 19:30:13 +0100 CET
477339000004181091;Prospect;2023-02-07 13:16:00 +0100 CET
477339000004182005;Prospect;2023-02-04 13:20:49 +0100 CET
477339000004182036;Interaction;2023-03-21 14:00:54 +0100 CET
477339000004182036;Meeting scheduled;2023-02-08 13:45:21 +0100 CET
477339000004182036;Prospect;2023-02-04 16:38:40 +0100 CET
477339000004182138;Prospect;2023-02-06 22:16:00 +0100 CET
477339000004184005;Prospect;2023-02-04 11:22:12 +0100 CET
477339000004185070;Interaction;2023-02-08 11:38:33 +0100 CET
477339000004185070;Prospect;2023-02-05 16:10:26 +0100 CET
477339000004191942;Registered (paid);2023-05-12 13:49:20 +0200 CEST
477339000004191942;Contract received;2023-04-13 09:49:25 +0200 CEST
477339000004191942;Contract sent;2023-03-27 10:50:35 +0200 CEST
477339000004191942;Answer yes sent;2023-03-21 09:18:40 +0100 CET
477339000004191942;Interview done;2023-03-20 14:49:17 +0100 CET
477339000004191942;Interview scheduled;2023-03-15 15:50:31 +0100 CET
